noticia,neutro_dia,dia,neutro_semana,semana,neutro_mes,mes
"Paraná pode produzir até 750 mil sacas de café em 2024, aponta boletim",0,1,0,1,0,1
"Seminário do Café, promovido pela ABIC, reúne industrial, varejo e poder público",0,1,0,1,0,1
Presidente da Cooxupé abordará estoque e necessidades do mercado de café em Seminário Internacional,0,1,0,1,0,1
"Café especial: World of Coffee Busan pode render US$ 3,3 milhões ao Brasil",0,1,0,1,0,1
"Café: Safra 24 traz desafios com peneira mais baixa, mas é o momento do produtor arrumar a casa",0,1,0,1,0,1
"Enquanto monitora Brasil e Vietnã, café tem leves baixas nesta 5ª feira",0,1,0,1,0,1
Programa Certifica Minas Café é apresentado à comitiva da União Europeia,0,1,0,1,0,1
Perdas moderadas para o café em Londres e NY fecham esta quarta-feira (15),0,1,0,1,0,1
Volatilidade é mantida e arábica volta a ser negociado abaixo de 200 cents/lbp,1,1,0,1,0,1
Colheita do café conilon começa em 2024 em todo o Estado capixaba,0,1,0,1,0,1
Café/Cepea: Produtores voltam atenções à colheita,0,0,0,1,0,1
"Café: Com suporte na falta de chuvas no BR e Vietnã, preços voltam a subir em NY e Londres",0,0,0,1,0,1
"Com crise logística e climática atingindo todas origens, Brasil amplia venda de cafés para países produtores",0,1,0,1,0,1
"Mesmo após dados de exportação, café tem ajustes positivos nos preços",1,1,0,1,0,1
"Com mercado monitorando chuvas no Vietnã,  preço do robusta já recuou mais de 15% em maio",0,1,0,1,0,1
Café: Entenda possíveis consequências do La Niña sobre o mercado internacional,1,1,0,1,0,1
Vale do Paraíba se mobiliza para obter a Indicação Geográfica para o café local,1,1,0,1,0,1
"Capital de giro do Funcafé alcança marca histórica de R$ 1,01 bi",0,0,0,1,0,1
Nestlé investirá R$1 Bi no setor de cafés até 2026 para fortalecer a presença B2B e B2C,0,0,0,1,0,1
Unicamp: cientistas concluem sequenciamento genético do café arábica,0,0,0,1,0,1
"Café: Atento às principais origens, NY e Londres têm valorização",0,0,1,0,0,1
"Café encerra semana apenas com ajustes nos preços, mas mantém foco no Vietnã e Brasil",0,1,0,1,0,1
Café arábica: Exportação da Colômbia para China avança mais de 200% nos últimos anos,1,1,1,1,0,1
CNA participa da assinatura de adesão ao pacto sobre condições de trabalho na cafeicultura,0,1,0,1,0,1
Café tem ajustes nos preços após valorização; volatilidade deve ser mantida no médio prazo,0,1,0,1,0,1
ABIC realizará Encontro do Café na sede da Fiesp,0,1,0,1,0,1
Café no México: Seca atinge sul do país e produtores esperam quebra de até 30%,0,1,1,1,0,1
"Café: Depois de ajustes, arábica volta a buscar 200 cents/lbp em NY",1,1,1,0,0,1
"Monitorando clima nas principais origens, café tem apenas ajustes nesta 4ª feira",0,1,1,1,0,1
CNA participa de reunião do CDPC que aprovou orçamento do Funcafé,0,1,1,1,0,1
Produção de café da Colômbia salta 31% em abril,0,1,1,1,0,1
"Café: Preços se alinham a commodities softs, enquanto mercado aguarda recuperação no Vietnã",0,1,0,1,0,1
"Café: Sem novidades e monitorando clima, bolsas têm apenas ajustes técnicos",0,1,0,1,0,1
Café/Cepea: Quedas deste início de mês anulam metade dos ganhos de abril,0,1,0,1,0,1
"Café tem leves altas em dia de recuperação, mas robusta perde mais de 4%",0,1,0,1,0,1
Entidades assinam pacto pelo trabalho decente na cafeicultura no Brasil,0,1,0,1,0,1
Café: Londres retoma negócios acompanhando movimento de correção do arábica,1,1,0,1,0,1
"Após suporte no robusta, arábica tem mais um dia de forte correção e volta a ser negociado abaixo de 200 cents/lbp",0,1,0,1,0,1
Colômbia: Lavouras de café têm alta incidência de broca,0,0,0,1,0,1
Colheita de café: entenda regras para contratação de safristas,0,0,0,1,0,1
Café: Arábica começa semana com baixas e mercado monitora clima nas origens,0,0,0,1,0,1
"#RotadoCafé: Conheça a história do Alado Coffee; sucessão, sustentabilidade e qualidade na xícara",0,0,0,1,0,1
"Em semana de pressão, robusta recuou 14,70%, arábica 10,56% e mercado monitora chuvas",1,0,0,1,0,1
"2ª Jornada: 'O mercado e o café carbono neutro' reúne especialistas da cafeicultura, no Cerrado Mineiro",0,0,0,1,0,1
OIC: Exportação mundial de café tem alta de 8% em março,0,0,0,1,0,1
"Ainda de olho no Vietnã, café continua no negativo em Londres e Nova York",0,0,0,0,0,1
Chuvas no Vietnã pressiona mercado: Robusta perde mais de 7% e arábica vai abaixo de 210 cents/lbp,0,0,0,0,0,1
Principal feira de cafés especiais da América do Norte pode gerar US$ 65 mi ao Brasil,0,0,0,0,0,1
"Com chuva e estoques no radar, robusta perde mais de 7% e arábica mais de mil pontos em NY",0,0,0,0,0,1
Presidente da BSCA recebe o Oscar do Agronegócio,0,0,0,0,0,1
"Com forte correção nos preços, robusta recua mais de 4% e arábica perde 3% em NY",0,0,0,0,0,1
Café/Cepea: Arábica a robusta saltam 200 reais/sc em abril,0,0,0,0,0,1
"Café: Sem físico no Brasil, bolsas têm novos ajustes nos preços nesta 4ª feira",0,0,0,0,0,1
Café: Nova York e Londres estendem baixas no primeiro pregão de maio,0,0,0,0,0,1
"Em dia de baixas generalizadas, arábica recua mais de mil pontos em Nova York",0,0,0,0,0,1
Café acompanha dia de aversão e recua mais de mil pontos em Nova York,0,0,0,0,0,1
Café: Colômbia exporta primeiros contêineres comprovando que atende as regras da UE,0,0,0,0,0,1
"Faleceu Carlos Castañeda, um dos cafeicultores que personificou o icônico Juan Valdez",0,0,0,0,0,1
Café: Bolsas têm ajustes nos preços após valorização com suporte na oferta global,0,0,0,0,0,1
Café: Entenda quais são os danos potenciais do clima no Vietnã à safra 24/25,0,0,0,0,0,1
"Com preocupação com o Vietnã e tempo mais seco no Brasil, café abre semana com valorização",0,0,0,0,0,1
Cooxupé anuncia abertura de empresa com atuação no mercado de seguros,0,0,0,0,0,1
Cecafé participa de evento que destaca importância do café ao ES e ao país,0,0,0,0,0,1
Programação do 24º Seminário Internacional do Café está definida,0,0,0,0,0,1
Cecafé discute devida diligência em direitos humanos com governo dos EUA,0,0,0,0,0,1
China apostando no café: Luckin Coffee anuncia investimento de US$ 120 milhões e capacidade recorde de torrefação,0,0,0,0,0,1
Café: Semana começa com ajustes técnicos e mercado monitorando clima nas origens,0,0,0,0,0,1
"Exportação de café do Vietnã aumenta 5,4% no 1º quadrimestre",1,0,0,0,0,1
"Café: Em mais uma semana agitada, arábica recua 3,03%, mas robusta avança 1,74%",1,1,0,0,1,1
Consumo mundial de café foi estimado em 177 milhões de sacas de 60kg para o ano-cafeeiro 2023-24,1,1,0,0,1,0
"Café mantém foco na oferta global, mas tem novos ajustes em NY e Londres",0,0,0,0,0,0
Preços futuros do café terminam a sessão desta 5ª feira com ganhos em NY,0,0,0,0,0,0
"Monitorando clima, café estende os ganhos em NY e Londres",0,0,0,0,0,0
"Preservação ambiental e União Europeia: “faça o que eu digo, não o que eu faço”, por Marcos Matos",0,1,0,0,0,0
Exportadores e BTP buscam mitigar riscos logísticos nos embarques de café,0,1,0,0,0,0
Café: Robusta voltar a ganhar mais de US$ 100 por tonelada e mercado mantém foco no Vietnã,0,1,0,0,0,0
Café/Cepea: Preços do arábica disparam em abril,0,1,0,0,0,0
Estoques certificados continuam no radar e arábica tem novas baixas em NY,0,1,0,0,0,0
Dia de Campo da Fundação Procafé em Franca mostrará eficiência do uso de drones no cafezal,0,1,0,0,0,0
Estudo comprova a sustentabilidade do café da região das Matas de Rondônia,0,1,0,1,0,0
Café: Momento de ajuste nas importações da UE e expectativa para colheita do ciclo 24/25 no Brasil,0,1,0,1,0,0
"Café batendo 240 cents/lbp em NY elevou margem líquida para 25%, abrindo oportunidade única para o produtor",0,0,1,0,0,0
"Arábica e robusta voltam a operar no negativo, mas preocupação com oferta segue no radar",1,0,0,0,0,0
"Embrapa indica que apenas 0,57% de região cafeeira amazônica teve desmate desde 2020",0,0,0,0,0,0
Cecafé apresenta à ANTAQ documentos que confirmam atrasos de navios para exportação,0,0,0,0,0,0
Arábica tem alta nos estoques certificados e ajustes nos preços; robusta segue avançando,0,0,0,0,0,0
24º Seminário Internacional do Café começa daqui a um mês,0,0,1,0,0,0
Cecafé promove evento na UE para atestar que cafés do Brasil atendem ao EUDR,0,0,1,0,0,0
"Direções opostas: Robusta avança com preocupação com Vietnã, mas arábica tem ajustes nos preços",0,0,0,0,0,0
"Rota do Café: Unindo campo e a cidade, Minas Gerais agora conta com rota especial para apresentar a cafeicultura",0,0,0,0,0,0
"Em semana marcada por preocupação com oferta global, robusta avança 4% e arábica 3%",0,0,0,0,0,0
Vietnã: Parque cafeeiro queimado com seca severa e produtores desesperados buscando soluções,0,0,0,0,0,0
"Arábica tem ajustes nos preços, mas robusta se mantém em alta nesta 6ª feira",0,0,0,0,0,0
Arábica: Colômbia tem expectativa de se aproximar de 12 milhões de sacas em 2024,0,0,0,0,0,0
Café: Preocupações são mais fortes que correção e bolsas voltam a subir nesta 6ª feira,0,0,0,0,0,0
CNA recebe comitiva da Nova Zelândia,0,0,0,0,0,0
Cotação do café arábica finaliza a sessão desta 5ª feira com baixas na Bolsa de NY,0,0,0,0,0,0
"Produção mundial de café estimada para safra 2023-2024 totaliza 171,4 milhões de sacas de 60kg",1,0,0,0,0,0
"Café: Com ajustes nos preços, robusta recua 3% e arábica 2%",0,0,0,0,0,0
Genoma referência do café arábica é sequenciado com participação de pesquisadores brasileiros,1,1,0,0,0,0
Pesquisa mostra que café é uma das bebidas que mais avança em consumo no mundo,0,0,0,0,0,0
"Após explosão, café abre com ajustes em Londres e Nova York, mas mantém foco nas origens",0,0,0,0,0,0
Vietnã pegando fogo e seco: Robusta atinge novo recorde acima de US$ 4 mil/ton e arábica alcança 240 cents/lbp,0,0,0,0,0,0
"Mercado nervoso: Com safra batendo na porta, robusta atinge recordes e arábica avança mil pontos",0,0,0,0,0,0
"Altas no café: Oportunidades para indústria internacional do solúvel, mas pressão no mercado interno",0,0,0,0,0,0
"Consumo de café solúvel cresce 5,3% no trimestre, para 5.235 toneladas",0,1,0,0,0,0
Clima quente e seco no Vietnã impulsiona nova explosão nos preços: Robusta atinge US$ 4 mil a tonelada,0,1,0,0,0,0
Café/Cepea: Saca de 60 kg do robusta já subiu 45% neste ano,0,1,0,0,0,0
"Com mercado ""estressado"" com a oferta, mesmo com colheita prestes a começar, café tem novos avanços",0,1,0,0,0,0
Cecafé apresenta avanços sustentáveis da cafeicultura a embaixadora da UE no Brasil,0,1,0,0,0,0
Arábica volta acompanhar robusta e ultrapassa 225 cents/lbp em Nova York,1,1,0,1,0,0
Robusta abre a semana ganhando quase US$ 100 por tonelada; arábica tem apenas ajustes,0,1,0,1,0,0
"No próximo domingo se comemora o Dia Mundial do Café, segunda bebida mais consumida do planeta",0,1,0,1,0,0
"Café: Robusta renova recorde e registra maiores preços de todos os tempos, arábica acompanha",0,1,0,1,0,0
CNA levanta custos de produção de café e leite em São Paulo e no Rio Grande do Sul,0,1,0,1,0,0
"Exportações dos Cafés do Brasil atingem 42,80 milhões de sacas de 60kg e arrecadam US$ 8,73 bilhões em doze meses",0,0,0,1,0,0
"Mais do que só um cafezinho: em feira nos EUA, cafeicultores mostram a qualidade do produto nacional",0,0,0,1,0,0
Emater-MG orienta sobre os cuidados na pré-colheita do café,0,0,0,1,0,0
Café sobe forte nas bolsas de NY e Londres nesta 6ª feira com foco na oferta apertada,0,0,0,1,0,0
Arábica ultrapassa 215 cents/lbp e robusta ganha mais US$ 70 por tonelada: Oferta apertada justifica alta,1,1,0,1,0,0
"Café especial: ações na China podem render US$ 6,7 milhões ao Brasil",0,1,0,1,0,0
Café: Suporte na preocupação global se mantém e NY e Londres avançam,0,1,0,1,0,0
Epamig e Embrapa Café avaliam novas cultivares em nove regiões cafeeiras de MG,0,1,0,1,0,0
"Café: Mesmo após números de exportação, arábica mantém estabilidade em NY",0,1,0,1,0,0
"Café/Cepea: Com novos recordes, robusta ultrapassa os R$ 1.000/sc de 60 kg",0,1,0,1,0,0
"Mesmo sem novidades, arábica se mantém em alta e avança mais 200 pontos em Nova York",0,1,0,1,0,0
"Brasil exporta 4,3 milhões de sacas de café em março, volume recorde para o mês",0,1,0,1,0,0
"Depois de anos de crise, Honduras divulga mais de R$ 16 mi para renovação do parque cafeeiro",1,1,0,1,0,0
ABIC exporta conhecimento com apresentação do Protocolo Brasileiro de Avaliação Sensorial de Cafés Torrados e uso de IA na análise do café na Specialty Coffee Expo (EUA),0,1,0,1,0,0
"Exportações de café do Vietnã aumentam 5,9% no 1º trimestre",1,1,0,1,0,0
Café: O que está por trás da flutuação dos preços no mercado global; entenda os motivos,0,1,0,1,0,0
Arábica testa novas altas após ajustes e robusta tem estabilidade em Londres,0,1,0,1,0,0
Café começa semana com ajustes: Nova York recua e Londres tem leves altas,0,1,0,1,0,0
"Café: Arábica e robusta operam com ajustes, mas monitoram estoques e clima no BR",0,0,0,1,0,0
"Problemas climáticos puxaram mudança estrutural no mercado do café, mas até quando preços se sustentam?",1,1,0,1,0,0
Região do Cerrado Mineiro na Specialty Coffee Expo: destaque brasileiro no maior evento de cafés especiais dos EUA,0,1,0,1,0,0
"Arábica amplia ganhos em Nova York, enquanto Londres tem estabilidade no robusta",0,1,0,1,0,0
Café especial: Mercado global pode alcançar marca de US$ 152 bilhões até 2030,0,1,0,1,0,0
Arábica se mantém acima dos 200 cents/lbp e ganha mais de 300 pontos em Nova York,1,0,0,1,0,0
Brasil se aproxima da safra de café robusta de 2024 em momento de disparada de preços,1,0,0,1,0,0
Café conilon do ES supera R$1.000 a saca pela 1ª vez na história,0,1,0,1,0,0
"Mudança no blend? Com alta nos preços do robusta e dúvida para o arábica, indústria do café está aflita",0,1,0,1,0,0
Preocupação com robusta sustenta cotações do arábica e NY chega a 200 cents/lbp,0,1,0,1,0,1
Café/Cepea: Robusta atinge recorde real em março,0,1,0,1,0,1
"Ainda com suporte nas preocupações com oferta, robusta avança 5% em Londres",0,1,0,1,0,1
"Café: Setor passa por momento de transição para safra mais positiva e bons preços, mas alerta segue ligado",0,1,0,1,0,1
Retomada dos negócios em Londres com Vietnã retraído faz robusta ganhar 4% nesta 3ª feira,0,1,0,1,0,1
Café: Brasil se destaca em prêmio internacional de sustentabilidade,0,1,0,1,0,1
"Com aumento de safras, Seminário Internacional do Café vai apontar caminhos para setor aproveitar o bom momento",0,1,0,1,0,1
Mercado mantém preocupação com oferta e café estende os ganhos em Nova York e Londres,0,1,0,1,0,1
Café/Cepea: Indicador do café robusta atinge recorde real da série histórica do Cepea,0,1,0,1,0,1
"hEDGEpoint reduz em 4,9% previsão de safra de café do Brasil, ainda vê alta ante 2023",0,1,0,1,0,1
Café avança cerca de 300 pts em NY neste início de semana com temores de danos às lavouras do BR,0,1,0,1,0,1
O que explica a queda nos estoques da Federação Europeia do Café? Confira análises da hEDGEpoint,0,1,0,1,0,1
Café: Cotações futuras iniciam sessão desta 2ª feira com leves ganhos em Nova York,0,1,0,1,0,1
"Semana é marcada por Vietnã retraído: Robusta avança 3,60% e arábica tem 1,90% de alta",1,1,0,1,0,1
"Consumo de café mundo afora: Portugueses ainda apostam mais nas cápsulas, mostra pesquisa",1,1,0,1,0,1
APS chama setores que atuam com café para agilizar exportações pelo Porto de Santos,1,1,0,1,0,1
"Com investimento de R$ 9 milhões, Cooabriel inaugura nova unidade de armazenagem na Bahia",1,1,0,1,0,1
Café: Nova York e Londres realizam lucros nesta 5ªfeira,1,0,0,1,0,1
Fraudes em quase 10 toneladas de café torrado e moído deflagra a “Operação Valoriza” pelo Mapa,1,0,0,1,0,1
Cooxupé apresenta balanço de 2023 com distribuição de mais de R＄ 100 milhões para cooperados,1,0,0,1,0,1
Cocapec distribui 13 milhões de sobras aos cooperados,1,0,0,1,0,1
Cecafé disponibiliza curso da Microsoft sobre Inteligência Artificial no ‘Produtor Informado’,1,0,0,1,0,1
Preocupação com abastecimento global se mantém e robusta ganha quase US$ 100 por tonelada,1,0,0,1,0,1
Café/Cepea: Chuvas favorecem lavouras de arábica e robusta,0,1,0,1,0,1
"Carga de café avaliada em 1,3 milhão de reais é recuperada durante operação da polícia em MG",0,1,0,1,0,1
Café: Vietnã reporta exportação mais baixa e arábica e robusta voltam a avançar nesta 3ª feira,0,1,0,1,0,1
Louis Dreyfus acerta compra da fabricante brasileira de café instantâneo Cacique,0,1,0,1,0,1
"Cooxupé: Com política pública eficiente, Brasil poderia avançar em até 25% com a  produção de café",0,1,0,1,0,1
